154418,1.51862e+06,3.04792e+06,4.62618e+06,6.08362e+06,7.94962e+06,9.21849e+06,1.06539e+07,
153230,1.46917e+06,3.05456e+06,4.56891e+06,6.03473e+06,7.59434e+06,9.41824e+06,1.06661e+07,
155605,1.4668e+06,3.10351e+06,4.57429e+06,6.16345e+06,7.81113e+06,9.12937e+06,1.06765e+07,
152043,1.49599e+06,3.2675e+06,4.57694e+06,6.03347e+06,7.54504e+06,9.09313e+06,1.07826e+07,
154488,1.46512e+06,3.00106e+06,4.73562e+06,6.1265e+06,7.578e+06,9.09606e+06,1.07046e+07,
155187,1.55689e+06,3.01956e+06,4.56095e+06,6.19034e+06,7.603e+06,9.16408e+06,1.06738e+07,
151903,1.55026e+06,2.99226e+06,4.53832e+06,6.18803e+06,7.59253e+06,9.20641e+06,1.06357e+07,
151484,1.49389e+06,3.04715e+06,4.50166e+06,8.49424e+06,9.62217e+06,1.16463e+07,1.21132e+07,



