























































































4.16701e+07,2.70655e+07,2.44495e+07,3.24887e+07,3.24091e+07,3.58998e+07,3.24983e+07,2.11039e+07,
1.34298e+07,3.47463e+07,2.42483e+07,1.76912e+07,3.12013e+07,3.66837e+07,5.71265e+07,4.69702e+07,
3.18696e+07,3.12535e+07,3.28906e+07,3.8845e+07,3.35706e+07,3.688e+07,4.80537e+07,4.48407e+07,
3.4463e+07,4.21448e+07,4.59582e+07,4.25666e+07,4.126e+07,3.96013e+07,4.33423e+07,4.73529e+07,
2.18499e+07,2.74536e+07,3.91903e+07,5.81178e+07,4.87007e+07,3.96125e+07,4.50922e+07,3.25913e+07,
2.09241e+07,2.61819e+07,3.54556e+07,3.31718e+07,2.34636e+07,3.7173e+07,3.37132e+07,2.14922e+07,
1.4639e+07,1.57927e+07,2.36061e+07,3.28767e+07,5.01433e+07,4.76175e+07,5.59256e+07,4.31887e+07,
3.10967e+07,2.8098e+07,3.08047e+07,4.16072e+07,5.16966e+07,4.65031e+07,5.88641e+07,6.89206e+07,



2.24728e+07,1.43877e+07,3.72208e+07,3.50369e+07,3.84212e+07,4.4314e+07,5.31404e+07,4.39044e+07,
2.36491e+07,2.22531e+07,3.95239e+07,3.24065e+07,3.27182e+07,3.28004e+07,3.78207e+07,3.8282e+07,
2.4763e+07,2.04674e+07,1.79453e+07,2.89744e+07,3.35002e+07,5.08491e+07,4.604e+07,4.86109e+07,
2.94293e+07,3.44554e+07,3.57565e+07,4.7403e+07,4.21196e+07,4.50664e+07,4.9109e+07,5.66918e+07,
2.59671e+07,3.2742e+07,3.16859e+07,3.38485e+07,6.62491e+07,4.98217e+07,4.50764e+07,4.54004e+07,
2.98958e+07,2.61065e+07,3.6566e+07,2.78811e+07,4.57212e+07,4.45474e+07,4.08058e+07,5.46258e+07,
2.33448e+07,2.69379e+07,3.64005e+07,3.10147e+07,3.34714e+07,3.18208e+07,2.94558e+07,3.48664e+07,
1.27195e+07,1.72268e+07,1.64526e+07,4.3347e+07,4.59655e+07,4.5174e+07,3.96728e+07,4.01983e+07,



3.51321e+07,3.16737e+07,3.35888e+07,3.30122e+07,3.66939e+07,4.6162e+07,5.28444e+07,4.41843e+07,
2.80537e+07,2.18646e+07,4.75679e+07,5.89828e+07,4.9591e+07,4.67685e+07,4.58411e+07,5.2326e+07,
3.13776e+07,3.58587e+07,3.75799e+07,3.77023e+07,4.30908e+07,4.35457e+07,4.68044e+07,4.17104e+07,
3.39127e+07,2.33337e+07,3.0462e+07,3.04149e+07,3.42114e+07,5.8204e+07,6.26212e+07,5.89423e+07,
2.80226e+07,3.51667e+07,3.62538e+07,5.09347e+07,5.67188e+07,4.63076e+07,4.39779e+07,5.99243e+07,
3.3409e+07,3.76056e+07,4.20369e+07,9.48098e+07,4.86278e+07,5.62446e+07,5.13947e+07,6.71727e+07,
3.20564e+07,2.97095e+07,3.47645e+07,3.55881e+07,4.83239e+07,4.41626e+07,3.1958e+07,4.62108e+07,
3.0262e+07,2.2453e+07,2.292e+07,4.96538e+07,5.48198e+07,5.15323e+07,6.29372e+07,5.37484e+07,



2.99919e+07,3.31765e+07,3.9129e+07,4.92631e+07,5.36974e+07,5.49907e+07,5.06086e+07,5.46088e+07,
2.79494e+07,2.54751e+07,4.09752e+07,5.37571e+07,6.34767e+07,4.26462e+07,5.26406e+07,5.08646e+07,
3.27803e+07,3.64074e+07,4.02554e+07,4.11156e+07,3.94111e+07,5.45513e+07,4.73416e+07,4.3925e+07,
1.94724e+07,2.55385e+07,4.38361e+07,4.71849e+07,4.39545e+07,4.55396e+07,4.79032e+07,4.40375e+07,
2.81512e+07,2.89113e+07,3.84167e+07,3.94702e+07,5.02509e+07,4.334e+07,5.19666e+07,5.216e+07,
2.80569e+07,3.00676e+07,4.25082e+07,4.61911e+07,6.06211e+07,6.79077e+07,4.57549e+07,4.87227e+07,
3.05571e+07,2.78977e+07,4.04529e+07,3.78658e+07,3.38432e+07,3.57168e+07,4.66745e+07,4.42554e+07,
2.48654e+07,2.94775e+07,3.24635e+07,5.48652e+07,4.42733e+07,5.95009e+07,5.39516e+07,6.2014e+07,



2.87159e+07,2.38508e+07,4.14793e+07,6.34906e+07,5.06095e+07,6.40993e+07,5.58837e+07,5.74392e+07,
3.02663e+07,2.54714e+07,5.62748e+07,6.13253e+07,5.99523e+07,6.2386e+07,5.71889e+07,6.27366e+07,
3.82044e+07,2.98913e+07,3.38243e+07,4.65413e+07,5.20141e+07,3.82748e+07,5.0199e+07,7.13303e+07,
3.05016e+07,3.07047e+07,3.56747e+07,2.51099e+07,4.18524e+07,5.39764e+07,5.73093e+07,5.84564e+07,
4.31316e+07,3.40348e+07,4.62937e+07,4.78237e+07,4.45956e+07,4.30996e+07,6.25416e+07,5.13272e+07,
2.75703e+07,3.1289e+07,5.25816e+07,6.31034e+07,6.6731e+07,6.28882e+07,5.68751e+07,4.91295e+07,
1.40942e+07,3.36412e+07,4.90541e+07,2.80125e+07,3.49917e+07,4.26033e+07,4.38345e+07,4.51095e+07,
3.06389e+07,4.32025e+07,3.75597e+07,4.97786e+07,4.66744e+07,5.02675e+07,4.92185e+07,5.13177e+07,



2.706e+07,3.31983e+07,4.90586e+07,5.3998e+07,5.92839e+07,5.89512e+07,4.92329e+07,4.21954e+07,
3.48001e+07,3.78745e+07,5.8783e+07,5.71189e+07,6.33576e+07,6.32416e+07,5.801e+07,6.27303e+07,
1.48058e+07,2.03626e+07,3.36046e+07,2.69812e+07,4.04771e+07,4.72015e+07,5.31927e+07,5.74999e+07,
3.38043e+07,2.88011e+07,3.77973e+07,4.01812e+07,5.40333e+07,5.16743e+07,4.89626e+07,5.10755e+07,
2.83994e+07,3.90662e+07,4.20178e+07,4.26814e+07,5.80144e+07,4.85227e+07,6.22722e+07,4.02243e+07,
3.74849e+07,2.67767e+07,4.22034e+07,4.4556e+07,6.44392e+07,4.25028e+07,6.60437e+07,4.65747e+07,
2.57344e+07,3.12458e+07,2.4973e+07,3.27488e+07,6.09392e+07,4.87794e+07,5.02768e+07,5.40125e+07,
3.21913e+07,2.78407e+07,3.61842e+07,4.63255e+07,5.89411e+07,5.39113e+07,7.47369e+07,5.19894e+07,



3.15851e+07,4.04433e+07,3.33926e+07,4.14643e+07,4.37705e+07,4.78864e+07,5.54453e+07,5.57201e+07,
2.52524e+07,3.41234e+07,3.83691e+07,6.53483e+07,5.47112e+07,4.68261e+07,5.39159e+07,5.4142e+07,
3.28673e+07,1.47951e+07,3.02537e+07,4.7901e+07,4.75786e+07,6.48308e+07,4.97737e+07,5.40952e+07,
3.00722e+07,3.09803e+07,4.31216e+07,5.80104e+07,4.9095e+07,4.34141e+07,6.31626e+07,5.48853e+07,
3.05395e+07,3.26156e+07,4.72131e+07,3.85452e+07,4.35876e+07,4.73018e+07,4.56399e+07,5.14864e+07,
3.14161e+07,3.28625e+07,3.78084e+07,6.9533e+07,5.37014e+07,3.43793e+07,4.07619e+07,5.49652e+07,
